season,season_label,game_id,game,team,home_away,player,player_id,overall_rating,is_starting_xi,is_man_of_the_match
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bochum,away,Erhan Masovic,377259,5.07,True,False
2324,2023/2024,1743463,2023-10-28 Bayern Munich-Darmstadt,Darmstadt,away,Christoph Klarer,399623,5.06,True,False
2324,2023/2024,1743555,2023-12-09 Eintracht Frankfurt-Bayern Munich,Bayern,away,Noussair Mazraoui,349932,5.06,True,False
2324,2023/2024,1743594,2024-02-17 Hoffenheim-Union Berlin,Union Berlin,away,Kevin Volland,92812,5.04,True,False
2324,2023/2024,1743453,2023-10-07 VfB Stuttgart-Wolfsburg,Wolfsburg,away,Ridle Baku,356183,5.02,True,False
2324,2023/2024,1743645,2024-04-14 Bayer Leverkusen-Werder Bremen,Werder Bremen,away,Julián Malatini,404835,5.01,True,False
2324,2023/2024,1743464,2023-10-28 RB Leipzig-FC Koln,FC Koln,away,Eric Martel,404336,5.0,True,False
2324,2023/2024,1743610,2024-03-10 Eintracht Frankfurt-Hoffenheim,Hoffenheim,away,Ozan Kabak,356743,4.98,True,False
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bochum,away,Ivan Ordets,127656,4.95,True,False
2324,2023/2024,1743585,2024-02-24 Borussia M.Gladbach-Bochum,Bochum,away,Manuel Riemann,128289,4.94,True,False
2324,2023/2024,1743609,2024-03-10 Bayer Leverkusen-Wolfsburg,Wolfsburg,away,Moritz Jenz,425018,4.94,True,False
2324,2023/2024,1743518,2024-02-04 RB Leipzig-Union Berlin,Union Berlin,away,Christopher Trimmel,71757,4.93,True,False
2324,2023/2024,1743555,2023-12-09 Eintracht Frankfurt-Bayern Munich,Bayern,away,Manuel Neuer,13754,4.93,True,False
2324,2023/2024,1743408,2023-08-26 Darmstadt-Union Berlin,Union Berlin,away,Brenden Aaronson,371012,4.92,True,False
2324,2023/2024,1743597,2024-02-17 Darmstadt-VfB Stuttgart,Stuttgart,away,Pascal Stenzel,141231,4.91,True,False
2324,2023/2024,1743464,2023-10-28 RB Leipzig-FC Koln,FC Koln,away,Faride Alidou,423881,4.85,False,False
2324,2023/2024,1743579,2024-02-23 Bayer Leverkusen-Mainz 05,Mainz,away,Jessic Ngankam,394744,4.85,False,False
2324,2023/2024,1743490,2024-01-12 Bayern Munich-Hoffenheim,Hoffenheim,away,Grischa Prömel,278125,4.81,True,False
2324,2023/2024,1743522,2024-02-03 FC Koln-Eintracht Frankfurt,Eintracht Frankfurt,away,Tuta,366558,4.81,True,False
2324,2023/2024,1743417,2023-09-02 VfB Stuttgart-Freiburg,Freiburg,away,Noah Atubolu,428308,4.73,True,False
2324,2023/2024,1743464,2023-10-28 RB Leipzig-FC Koln,FC Koln,away,Mathias Olesen,383287,4.61,False,False
2324,2023/2024,1743436,2023-09-30 RB Leipzig-Bayern Munich,Bayern,away,Sven Ulreich,35506,4.53,True,False
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bochum,away,Bernardo,302588,4.5,True,False
2324,2023/2024,1743529,2023-11-10 Borussia M.Gladbach-Wolfsburg,Wolfsburg,away,Koen Casteels,73797,4.35,True,False
2324,2023/2024,1743403,2023-08-27 Mainz 05-Eintracht Frankfurt,Eintracht Frankfurt,away,Ansgar Knauff,403747,4.34,True,False
2324,2023/2024,1743595,2024-02-18 Bochum-Bayern Munich,Bayern,away,Dayot Upamecano,327721,4.22,False,False
2324,2023/2024,1743693,2024-05-18 Hoffenheim-Bayern Munich,Hoffenheim,home,Andrej Kramaric,75217,10.0,True,True
2324,2023/2024,1743516,2024-01-27 VfB Stuttgart-RB Leipzig,Stuttgart,home,Deniz Undav,357091,10.0,True,True
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bayern,home,Harry Kane,83532,10.0,True,True
2324,2023/2024,1743463,2023-10-28 Bayern Munich-Darmstadt,Bayern,home,Harry Kane,83532,10.0,True,True
2324,2023/2024,1743607,2024-03-09 Bayern Munich-Mainz 05,Bayern,home,Harry Kane,83532,10.0,True,True
2324,2023/2024,1743607,2024-03-09 Bayern Munich-Mainz 05,Bayern,home,Leon Goretzka,115519,10.0,True,False
2324,2023/2024,1743463,2023-10-28 Bayern Munich-Darmstadt,Bayern,home,Leroy Sané,144711,10.0,True,False
2324,2023/2024,1743391,2023-08-20 Union Berlin-Mainz 05,Union Berlin,home,Kevin Behrens,261246,9.94,True,True
2324,2023/2024,1743445,2023-10-08 Bayern Munich-Freiburg,Bayern,home,Kingsley Coman,125883,9.91,True,True
2324,2023/2024,1743526,2023-11-11 Bayern Munich-FC Heidenheim,Bayern,home,Leroy Sané,144711,9.91,True,True
2324,2023/2024,1743435,2023-09-22 VfB Stuttgart-Darmstadt,Stuttgart,home,Serhou Guirassy,236506,9.81,True,True
2324,2023/2024,1743667,2024-04-26 Bochum-Hoffenheim,Bochum,home,Kevin Stöger,104011,9.72,True,True
2324,2023/2024,1743586,2024-02-17 RB Leipzig-Borussia M.Gladbach,RBL,home,Xavi Simons,399772,9.72,True,True
2324,2023/2024,1743411,2023-09-02 Bayer Leverkusen-Darmstadt,Leverkusen,home,Victor Boniface,384000,9.68,True,True
2324,2023/2024,1743695,2024-05-18 VfB Stuttgart-Borussia M.Gladbach,Stuttgart,home,Serhou Guirassy,236506,9.63,True,True
2324,2023/2024,1743483,2023-12-20 Bayer Leverkusen-Bochum,Leverkusen,home,Patrik Schick,243565,9.61,True,True
2324,2023/2024,1743463,2023-10-28 Bayern Munich-Darmstadt,Bayern,home,Jamal Musiala,395252,9.6,True,False
2324,2023/2024,1743453,2023-10-07 VfB Stuttgart-Wolfsburg,Stuttgart,home,Serhou Guirassy,236506,9.58,True,True
2324,2023/2024,1743555,2023-12-09 Eintracht Frankfurt-Bayern Munich,Eintracht Frankfurt,home,Junior Dina Ebimbe,372927,9.56,True,True
2324,2023/2024,1743464,2023-10-28 RB Leipzig-FC Koln,RBL,home,Benjamin Henrichs,296769,9.49,True,True
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bayern,home,Leroy Sané,144711,9.49,True,False
2324,2023/2024,1743526,2023-11-11 Bayern Munich-FC Heidenheim,Bayern,home,Harry Kane,83532,9.48,True,False
2324,2023/2024,1743682,2024-05-11 Mainz 05-Borussia Dortmund,Mainz,home,Leandro Barreiro,363038,9.42,True,True
2324,2023/2024,1743508,2024-01-28 Borussia Dortmund-Bochum,Borussia Dortmund,home,Niclas Füllkrug,104058,9.42,True,True
2324,2023/2024,1743645,2024-04-14 Bayer Leverkusen-Werder Bremen,Leverkusen,home,Florian Wirtz,394786,9.4,False,True
2324,2023/2024,1743574,2024-02-09 Borussia Dortmund-Freiburg,Borussia Dortmund,home,Donyell Malen,351354,9.37,True,True
2324,2023/2024,1743696,2024-05-18 FC Heidenheim-FC Koln,FC Heidenheim,home,Eren Dinkçi,408357,9.37,True,True
2324,2023/2024,1743490,2024-01-12 Bayern Munich-Hoffenheim,Bayern,home,Jamal Musiala,395252,9.29,True,True
2324,2023/2024,1743448,2023-10-08 Bayer Leverkusen-FC Koln,Leverkusen,home,Jonas Hofmann,115163,9.28,True,True
2324,2023/2024,1743607,2024-03-09 Bayern Munich-Mainz 05,Bayern,home,Jamal Musiala,395252,9.26,True,False
2324,2023/2024,1743488,2023-12-20 VfB Stuttgart-Augsburg,Stuttgart,home,Deniz Undav,357091,9.25,True,True
2324,2023/2024,1743529,2023-11-10 Borussia M.Gladbach-Wolfsburg,Borussia M.Gladbach,home,Franck Honorat,137837,9.2,True,True
2324,2023/2024,1743555,2023-12-09 Eintracht Frankfurt-Bayern Munich,Eintracht Frankfurt,home,Omar Marmoush,394749,9.13,True,False
2324,2023/2024,1743694,2024-05-18 Werder Bremen-Bochum,Werder Bremen,home,Romano Schmid,383847,9.06,True,True
2324,2023/2024,1743682,2024-05-11 Mainz 05-Borussia Dortmund,Mainz,home,Lee Jae-Sung,142959,9.05,True,False
2324,2023/2024,1743430,2023-09-24 Bayer Leverkusen-FC Heidenheim,Leverkusen,home,Victor Boniface,384000,9.05,True,True
2324,2023/2024,1743417,2023-09-02 VfB Stuttgart-Freiburg,Stuttgart,home,Serhou Guirassy,236506,9.04,True,True
2324,2023/2024,1743670,2024-05-04 Borussia Dortmund-Augsburg,Borussia Dortmund,home,Marco Reus,41330,9.01,True,True
2324,2023/2024,1743399,2023-08-19 VfB Stuttgart-Bochum,Stuttgart,home,Pascal Stenzel,141231,8.9,True,True
2324,2023/2024,1743688,2024-05-18 Borussia Dortmund-Darmstadt,Borussia Dortmund,home,Marco Reus,41330,8.88,True,True
2324,2023/2024,1743399,2023-08-19 VfB Stuttgart-Bochum,Stuttgart,home,Silas Katompa Mvumpa,374989,8.88,True,False
2324,2023/2024,1743670,2024-05-04 Borussia Dortmund-Augsburg,Borussia Dortmund,home,Youssoufa Moukoko,406701,8.88,True,False
2324,2023/2024,1743595,2024-02-18 Bochum-Bayern Munich,Bochum,home,Kevin Stöger,104011,8.87,True,False
2324,2023/2024,1743479,2023-11-05 FC Heidenheim-VfB Stuttgart,FC Heidenheim,home,Niklas Beste,353193,8.87,True,True
2324,2023/2024,1743399,2023-08-19 VfB Stuttgart-Bochum,Stuttgart,home,Serhou Guirassy,236506,8.86,True,False
2324,2023/2024,1743417,2023-09-02 VfB Stuttgart-Freiburg,Stuttgart,home,Chris Führich,349888,8.85,True,False
2324,2023/2024,1743561,2023-12-09 FC Heidenheim-Darmstadt,FC Heidenheim,home,Niklas Beste,353193,8.84,True,True
2324,2023/2024,1743463,2023-10-28 Bayern Munich-Darmstadt,Bayern,home,Noussair Mazraoui,349932,8.84,True,False
2324,2023/2024,1743694,2024-05-18 Werder Bremen-Bochum,Werder Bremen,home,Marvin Ducksch,115509,8.82,True,False
2324,2023/2024,1743562,2023-12-17 Bayern Munich-VfB Stuttgart,Bayern,home,Min-Jae Kim,370912,8.82,True,True
2324,2023/2024,1743558,2023-12-08 Hoffenheim-Bochum,Hoffenheim,home,Anton Stach,401073,8.81,True,True
2324,2023/2024,1743574,2024-02-09 Borussia Dortmund-Freiburg,Borussia Dortmund,home,Niclas Füllkrug,104058,8.8,True,False
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bayern,home,Noussair Mazraoui,349932,8.8,True,False
2324,2023/2024,1743464,2023-10-28 RB Leipzig-FC Koln,RBL,home,Loïs Openda,363618,8.79,True,False
2324,2023/2024,1743481,2023-12-19 Borussia Dortmund-Mainz 05,Borussia Dortmund,home,Julian Brandt,141556,8.78,True,True
2324,2023/2024,1743626,2024-03-30 RB Leipzig-Mainz 05,RBL,home,David Raum,330538,8.77,True,False
2324,2023/2024,1743448,2023-10-08 Bayer Leverkusen-FC Koln,Leverkusen,home,Victor Boniface,384000,8.77,True,False
2324,2023/2024,1743658,2024-04-20 Hoffenheim-Borussia M.Gladbach,Hoffenheim,home,Ozan Kabak,356743,8.76,True,False
2324,2023/2024,1743399,2023-08-19 VfB Stuttgart-Bochum,Stuttgart,home,Chris Führich,349888,8.75,True,False
2324,2023/2024,1743527,2023-11-12 RB Leipzig-Freiburg,RBL,home,Xavi Simons,399772,8.75,True,True
2324,2023/2024,1743561,2023-12-09 FC Heidenheim-Darmstadt,FC Heidenheim,home,Patrick Mainka,361425,8.74,True,False
2324,2023/2024,1743696,2024-05-18 FC Heidenheim-FC Koln,FC Heidenheim,home,Niklas Beste,353193,8.72,True,False
2324,2023/2024,1743639,2024-04-06 Mainz 05-Darmstadt,Mainz,home,Lee Jae-Sung,142959,8.71,True,True
2324,2023/2024,1743480,2023-11-03 Darmstadt-Bochum,Darmstadt,home,Fabian Nürnberger,379171,8.7,True,True
2324,2023/2024,1743585,2024-02-24 Borussia M.Gladbach-Bochum,Borussia M.Gladbach,home,Franck Honorat,137837,8.7,False,True
2324,2023/2024,1743544,2024-01-24 Bayern Munich-Union Berlin,Bayern,home,Raphaël Guerreiro,115375,8.7,True,True
2324,2023/2024,1743528,2023-11-12 Bayer Leverkusen-Union Berlin,Leverkusen,home,Alejandro Grimaldo,107252,8.69,True,True
2324,2023/2024,1743486,2023-12-19 Hoffenheim-Darmstadt,Hoffenheim,home,Ihlas Bebou,132021,8.67,True,True
2324,2023/2024,1743558,2023-12-08 Hoffenheim-Bochum,Hoffenheim,home,Marius Bülter,361419,8.67,True,False
2324,2023/2024,1743407,2023-08-26 FC Heidenheim-Hoffenheim,FC Heidenheim,home,Niklas Beste,353193,8.67,True,True
2324,2023/2024,1743444,2023-10-01 Darmstadt-Werder Bremen,Darmstadt,home,Matthias Bader,308056,8.66,True,True
2324,2023/2024,1743640,2024-04-07 Hoffenheim-Augsburg,Hoffenheim,home,Wout Weghorst,115479,8.66,True,True
2324,2023/2024,1743529,2023-11-10 Borussia M.Gladbach-Wolfsburg,Borussia M.Gladbach,home,Alassane Pléa,108585,8.65,True,False
2324,2023/2024,1743479,2023-11-05 FC Heidenheim-VfB Stuttgart,FC Heidenheim,home,Tim Kleindienst,129368,8.65,True,False
2324,2023/2024,1743456,2023-10-21 Freiburg-Bochum,Freiburg,home,Vincenzo Grifo,121192,8.65,True,True
2324,2023/2024,1743419,2023-09-16 RB Leipzig-Augsburg,RBL,home,Loïs Openda,363618,8.62,True,True
2324,2023/2024,1743574,2024-02-09 Borussia Dortmund-Freiburg,Borussia Dortmund,home,Ian Maatsen,384134,8.61,True,False
2324,2023/2024,1743633,2024-03-31 VfB Stuttgart-FC Heidenheim,Stuttgart,home,Deniz Undav,357091,8.6,True,False
2324,2023/2024,1743482,2023-12-20 Union Berlin-FC Koln,Union Berlin,home,Frederik Rønnow,81842,8.59,True,True
2324,2023/2024,1743631,2024-03-31 Bochum-Darmstadt,Bochum,home,Philipp Hofmann,109478,8.59,True,True
2324,2023/2024,1743494,2024-01-14 Borussia M.Gladbach-VfB Stuttgart,Borussia M.Gladbach,home,Robin Hack,346210,8.59,True,True
2324,2023/2024,1743658,2024-04-20 Hoffenheim-Borussia M.Gladbach,Hoffenheim,home,Andrej Kramaric,75217,8.58,True,False
2324,2023/2024,1743515,2024-01-27 Augsburg-Bayern Munich,Augsburg,home,Ermedin Demirovic,351339,8.58,True,True
2324,2023/2024,1743584,2024-02-11 VfB Stuttgart-Mainz 05,Stuttgart,home,Maximilian Mittelstädt,261020,8.58,True,True
2324,2023/2024,1743501,2024-01-20 Freiburg-Hoffenheim,Freiburg,home,Vincenzo Grifo,121192,8.58,True,True
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bayern,home,Joshua Kimmich,283323,8.57,True,False
2324,2023/2024,1743391,2023-08-20 Union Berlin-Mainz 05,Union Berlin,home,Frederik Rønnow,81842,8.56,True,False
2324,2023/2024,1743603,2024-03-03 Hoffenheim-Werder Bremen,Hoffenheim,home,Maximilian Beier,387125,8.56,True,True
2324,2023/2024,1743425,2023-09-17 FC Heidenheim-Werder Bremen,FC Heidenheim,home,Niklas Beste,353193,8.56,True,True
2324,2023/2024,1743488,2023-12-20 VfB Stuttgart-Augsburg,Stuttgart,home,Angelo Stiller,407476,8.55,True,False
2324,2023/2024,1743632,2024-03-31 Augsburg-FC Koln,Augsburg,home,Arne Maier,333350,8.55,True,True
2324,2023/2024,1743397,2023-08-19 Hoffenheim-Freiburg,Hoffenheim,home,Ozan Kabak,356743,8.55,True,True
2324,2023/2024,1743592,2024-02-17 Mainz 05-Augsburg,Mainz,home,Nadiem Amiri,261021,8.53,True,True
2324,2023/2024,1743489,2023-12-20 FC Heidenheim-Freiburg,FC Heidenheim,home,Tim Kleindienst,129368,8.53,True,True
2324,2023/2024,1743662,2024-04-27 RB Leipzig-Borussia Dortmund,RBL,home,Xavi Simons,399772,8.53,True,True
2324,2023/2024,1743396,2023-08-19 Wolfsburg-FC Heidenheim,Wolfsburg,home,Jonas Wind,353565,8.52,True,True
2324,2023/2024,1743463,2023-10-28 Bayern Munich-Darmstadt,Bayern,home,Thomas Müller,37099,8.52,False,False
2324,2023/2024,1743464,2023-10-28 RB Leipzig-FC Koln,RBL,home,Xavi Simons,399772,8.52,True,False
2324,2023/2024,1743562,2023-12-17 Bayern Munich-VfB Stuttgart,Bayern,home,Harry Kane,83532,8.51,True,False
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bayern,home,Kingsley Coman,125883,8.51,True,False
2324,2023/2024,1743576,2024-02-24 Union Berlin-FC Heidenheim,Union Berlin,home,András Schäfer,369687,8.5,True,True
2324,2023/2024,1743471,2023-10-28 VfB Stuttgart-Hoffenheim,Stuttgart,home,Deniz Undav,357091,8.5,True,True
2324,2023/2024,1743491,2024-01-13 RB Leipzig-Eintracht Frankfurt,RBL,home,Xavi Simons,399772,8.5,True,False
2324,2023/2024,1743688,2024-05-18 Borussia Dortmund-Darmstadt,Borussia Dortmund,home,Ian Maatsen,384134,8.49,True,False
2324,2023/2024,1743643,2024-04-13 Bayern Munich-FC Koln,Bayern,home,Joshua Kimmich,283323,8.49,True,True
2324,2023/2024,1743613,2024-03-10 Bochum-Freiburg,Bochum,home,Kevin Stöger,104011,8.49,True,True
2324,2023/2024,1743535,2023-11-25 Borussia Dortmund-Borussia M.Gladbach,Borussia Dortmund,home,Jamie Gittens,436425,8.48,True,True
2324,2023/2024,1743640,2024-04-07 Hoffenheim-Augsburg,Hoffenheim,home,Pavel Kaderábek,90548,8.48,True,False
2324,2023/2024,1743417,2023-09-02 VfB Stuttgart-Freiburg,Stuttgart,home,Alexander Nübel,260770,8.47,True,False
2324,2023/2024,1743482,2023-12-20 Union Berlin-FC Koln,Union Berlin,home,Benedict Hollerbach,485184,8.47,True,False
2324,2023/2024,1743650,2024-04-13 VfB Stuttgart-Eintracht Frankfurt,Stuttgart,home,Deniz Undav,357091,8.47,True,True
2324,2023/2024,1743655,2024-04-19 Eintracht Frankfurt-Augsburg,Eintracht Frankfurt,home,Farès Chaïbi,444725,8.47,True,True
2324,2023/2024,1743599,2024-03-01 Freiburg-Bayern Munich,Freiburg,home,Lucas Höler,227655,8.47,True,True
2324,2023/2024,1743644,2024-04-13 RB Leipzig-Wolfsburg,RBL,home,Dani Olmo,261212,8.46,True,True
2324,2023/2024,1743662,2024-04-27 RB Leipzig-Borussia Dortmund,RBL,home,Loïs Openda,363618,8.46,True,False
2324,2023/2024,1743567,2023-12-15 Borussia M.Gladbach-Werder Bremen,Borussia M.Gladbach,home,Rocco Reitz,401014,8.46,True,True
2324,2023/2024,1743419,2023-09-16 RB Leipzig-Augsburg,RBL,home,Xavi Simons,399772,8.45,True,False
2324,2023/2024,1743490,2024-01-12 Bayern Munich-Hoffenheim,Bayern,home,Alphonso Davies,320040,8.44,True,False
2324,2023/2024,1743562,2023-12-17 Bayern Munich-VfB Stuttgart,Bayern,home,Alphonso Davies,320040,8.44,True,False
2324,2023/2024,1743559,2023-12-09 Werder Bremen-Augsburg,Werder Bremen,home,Marvin Ducksch,115509,8.44,True,True
2324,2023/2024,1743535,2023-11-25 Borussia Dortmund-Borussia M.Gladbach,Borussia Dortmund,home,Niclas Füllkrug,104058,8.44,True,False
2324,2023/2024,1743617,2024-03-16 Union Berlin-Werder Bremen,Union Berlin,home,Brenden Aaronson,371012,8.43,True,True
2324,2023/2024,1743419,2023-09-16 RB Leipzig-Augsburg,RBL,home,David Raum,330538,8.43,True,False
2324,2023/2024,1743430,2023-09-24 Bayer Leverkusen-FC Heidenheim,Leverkusen,home,Exequiel Palacios,299684,8.43,True,False
2324,2023/2024,1743661,2024-04-27 Bayern Munich-Eintracht Frankfurt,Bayern,home,Harry Kane,83532,8.43,True,True
2324,2023/2024,1743585,2024-02-24 Borussia M.Gladbach-Bochum,Borussia M.Gladbach,home,Nathan Ngoumou,375341,8.42,True,False
2324,2023/2024,1743641,2024-04-06 FC Heidenheim-Bayern Munich,FC Heidenheim,home,Tim Kleindienst,129368,8.42,True,True
2324,2023/2024,1743425,2023-09-17 FC Heidenheim-Werder Bremen,FC Heidenheim,home,Eren Dinkçi,408357,8.41,True,False
2324,2023/2024,1743465,2023-10-29 Bayer Leverkusen-Freiburg,Leverkusen,home,Florian Wirtz,394786,8.41,True,True
2324,2023/2024,1743607,2024-03-09 Bayern Munich-Mainz 05,Bayern,home,Joshua Kimmich,283323,8.4,True,False
2324,2023/2024,1743560,2023-12-10 VfB Stuttgart-Bayer Leverkusen,Stuttgart,home,Chris Führich,349888,8.39,True,True
2324,2023/2024,1743559,2023-12-09 Werder Bremen-Augsburg,Werder Bremen,home,Niklas Stark,124597,8.39,True,False
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bayern,home,Min-Jae Kim,370912,8.38,True,False
2324,2023/2024,1743394,2023-08-19 Bayer Leverkusen-RB Leipzig,Leverkusen,home,Jonas Hofmann,115163,8.37,True,True
2324,2023/2024,1743610,2024-03-10 Eintracht Frankfurt-Hoffenheim,Eintracht Frankfurt,home,Mario Götze,80382,8.37,True,True
2324,2023/2024,1743400,2023-08-25 RB Leipzig-VfB Stuttgart,RBL,home,Xavi Simons,399772,8.37,True,True
2324,2023/2024,1743516,2024-01-27 VfB Stuttgart-RB Leipzig,Stuttgart,home,Chris Führich,349888,8.36,True,False
2324,2023/2024,1743539,2023-11-25 Wolfsburg-RB Leipzig,Wolfsburg,home,Jonas Wind,353565,8.36,True,True
2324,2023/2024,1743580,2024-02-10 Bayer Leverkusen-Bayern Munich,Leverkusen,home,Josip Stanisic,413272,8.36,True,True
2324,2023/2024,1743454,2023-10-20 Borussia Dortmund-Werder Bremen,Borussia Dortmund,home,Julian Brandt,141556,8.36,True,True
2324,2023/2024,1743579,2024-02-23 Bayer Leverkusen-Mainz 05,Leverkusen,home,Robert Andrich,122140,8.35,True,True
2324,2023/2024,1743427,2023-09-23 Bayern Munich-Bochum,Bayern,home,Eric Choupo-Moting,29809,8.34,True,False
2324,2023/2024,1743565,2023-12-17 Bayer Leverkusen-Eintracht Frankfurt,Leverkusen,home,Florian Wirtz,394786,8.34,True,False
2324,2023/2024,1743565,2023-12-17 Bayer Leverkusen-Eintracht Frankfurt,Leverkusen,home,Victor Boniface,384000,8.34,True,True
2324,2023/2024,1743608,2024-03-09 RB Leipzig-Darmstadt,RBL,home,Xavi Simons,399772,8.34,True,True
2324,2023/2024,1743613,2024-03-10 Bochum-Freiburg,Bochum,home,Ivan Ordets,127656,8.32,True,False
2324,2023/2024,1743620,2024-03-16 Mainz 05-Bochum,Mainz,home,Sepp van den Berg,351705,8.32,True,True
2324,2023/2024,1743675,2024-05-03 Hoffenheim-RB Leipzig,Hoffenheim,home,Andrej Kramaric,75217,8.31,True,True
2324,2023/2024,1743571,2024-02-24 Bayern Munich-RB Leipzig,Bayern,home,Harry Kane,83532,8.31,True,True
2324,2023/2024,1743676,2024-05-04 Werder Bremen-Borussia M.Gladbach,Werder Bremen,home,Nick Woltemade,386606,8.31,True,True
2324,2023/2024,1743670,2024-05-04 Borussia Dortmund-Augsburg,Borussia Dortmund,home,Felix Nmecha,367783,8.29,True,False
2324,2023/2024,1743438,2023-09-30 Wolfsburg-Eintracht Frankfurt,Wolfsburg,home,Jonas Wind,353565,8.29,True,True
2324,2023/2024,1743443,2023-09-30 FC Heidenheim-Union Berlin,FC Heidenheim,home,Kevin Müller,136812,8.29,True,False
2324,2023/2024,1743445,2023-10-08 Bayern Munich-Freiburg,Bayern,home,Leroy Sané,144711,8.28,True,False
2324,2023/2024,1743520,2024-02-04 Wolfsburg-Hoffenheim,Wolfsburg,home,Lovro Majer,369887,8.28,False,True
2324,2023/2024,1743645,2024-04-14 Bayer Leverkusen-Werder Bremen,Leverkusen,home,Jonas Hofmann,115163,8.27,True,False
2324,2023/2024,1743611,2024-03-09 Borussia M.Gladbach-FC Koln,Borussia M.Gladbach,home,Robin Hack,346210,8.27,False,True
2324,2023/2024,1743633,2024-03-31 VfB Stuttgart-FC Heidenheim,Stuttgart,home,Angelo Stiller,407476,8.26,True,False
2324,2023/2024,1743565,2023-12-17 Bayer Leverkusen-Eintracht Frankfurt,Leverkusen,home,Exequiel Palacios,299684,8.26,True,False
2324,2023/2024,1743643,2024-04-13 Bayern Munich-FC Koln,Bayern,home,Sven Ulreich,35506,8.26,True,False
2324,2023/2024,1743555,2023-12-09 Eintracht Frankfurt-Bayern Munich,Eintracht Frankfurt,home,Hugo Larsson,443796,8.25,True,False
2324,2023/2024,1743479,2023-11-05 FC Heidenheim-VfB Stuttgart,FC Heidenheim,home,Jan Schöppner,401079,8.25,True,False
2324,2023/2024,1743585,2024-02-24 Borussia M.Gladbach-Bochum,Borussia M.Gladbach,home,Jordan Siebatcheu,260812,8.25,True,False
2324,2023/2024,1743476,2023-11-04 Mainz 05-RB Leipzig,Mainz,home,Leandro Barreiro,363038,8.24,True,True
2324,2023/2024,1743444,2023-10-01 Darmstadt-Werder Bremen,Darmstadt,home,Marvin Mehlem,285642,8.24,True,False
2324,2023/2024,1743584,2024-02-11 VfB Stuttgart-Mainz 05,Stuttgart,home,Pascal Stenzel,141231,8.24,True,False
2324,2023/2024,1743690,2024-05-18 Bayer Leverkusen-Augsburg,Leverkusen,home,Robert Andrich,122140,8.22,True,True
2324,2023/2024,1743474,2023-11-04 Freiburg-Borussia M.Gladbach,Freiburg,home,Lucas Höler,227655,8.21,True,False
2324,2023/2024,1743675,2024-05-03 Hoffenheim-RB Leipzig,Hoffenheim,home,Marius Bülter,361419,8.21,True,False
2324,2023/2024,1743695,2024-05-18 VfB Stuttgart-Borussia M.Gladbach,Stuttgart,home,Enzo Millot,398374,8.2,True,False
2324,2023/2024,1743609,2024-03-10 Bayer Leverkusen-Wolfsburg,Leverkusen,home,Florian Wirtz,394786,8.2,True,True
2324,2023/2024,1743682,2024-05-11 Mainz 05-Borussia Dortmund,Mainz,home,Nadiem Amiri,261021,8.2,True,False
2324,2023/2024,1743426,2023-09-17 Darmstadt-Borussia M.Gladbach,Darmstadt,home,Tim Skarke,285654,8.2,True,False
2324,2023/2024,1743528,2023-11-12 Bayer Leverkusen-Union Berlin,Leverkusen,home,Jonathan Tah,134946,8.19,True,False
2324,2023/2024,1743695,2024-05-18 VfB Stuttgart-Borussia M.Gladbach,Stuttgart,home,Maximilian Mittelstädt,261020,8.19,True,False
2324,2023/2024,1743488,2023-12-20 VfB Stuttgart-Augsburg,Stuttgart,home,Chris Führich,349888,8.18,True,False
2324,2023/2024,1743693,2024-05-18 Hoffenheim-Bayern Munich,Hoffenheim,home,Ihlas Bebou,132021,8.18,True,False
2324,2023/2024,1743459,2023-10-22 FC Koln-Borussia M.Gladbach,FC Koln,home,Luca Waldschmidt,148484,8.17,True,True
2324,2023/2024,1743572,2024-02-10 Borussia M.Gladbach-Darmstadt,Borussia M.Gladbach,home,Manu Koné,369570,8.17,True,False
2324,2023/2024,1743400,2023-08-25 RB Leipzig-VfB Stuttgart,RBL,home,Benjamin Henrichs,296769,8.16,True,False
2324,2023/2024,1743488,2023-12-20 VfB Stuttgart-Augsburg,Stuttgart,home,Serhou Guirassy,236506,8.16,True,False
2324,2023/2024,1743609,2024-03-10 Bayer Leverkusen-Wolfsburg,Leverkusen,home,Exequiel Palacios,299684,8.15,True,False
2324,2023/2024,1743400,2023-08-25 RB Leipzig-VfB Stuttgart,RBL,home,Loïs Openda,363618,8.15,True,False
2324,2023/2024,1743623,2024-03-16 FC Heidenheim-Borussia M.Gladbach,FC Heidenheim,home,Niklas Beste,353193,8.15,True,True
2324,2023/2024,1743417,2023-09-02 VfB Stuttgart-Freiburg,Stuttgart,home,Angelo Stiller,407476,8.14,True,False
2324,2023/2024,1743402,2023-08-27 Bayern Munich-Augsburg,Bayern,home,Harry Kane,83532,8.14,True,True
2324,2023/2024,1743673,2024-05-04 Wolfsburg-Darmstadt,Wolfsburg,home,Lovro Majer,369887,8.14,True,True
